date,time_social_media,time_video_streaming,time_gaming,time_productivity,time_education,time_news,time_shopping,time_communication,time_other,compulsive_check_count,tab_switch_frequency,late_night_ratio,active_idle_ratio,avg_session_length_min,daily_goal,goal_alignment_score,mood_score,stress_score,sleep_quality,user_id,risk_score,risk_level
2026-05-17,19.9,66.5,17.6,102.2,91.3,24.3,14.3,33.9,16.4,4,13.99,0.203,0.706,3.1,entertainment,0.35,3.0,3.0,2.0,user_0169,0.5503,high
2026-05-18,112.4,77.2,3.5,100.1,150.8,22.6,4.0,43.8,13.3,43,27.22,0.211,0.815,15.9,study,0.565,2.0,5.0,3.0,user_0169,0.8155,critical
2026-05-19,26.9,70.1,41.0,75.1,96.2,20.2,6.9,43.8,20.6,44,11.38,0.129,0.634,14.7,study,0.554,1.0,3.0,3.0,user_0169,0.7026,high
2026-05-20,39.8,41.2,9.4,161.0,76.9,8.6,7.1,17.3,19.7,7,14.33,0.476,0.792,21.1,relax,0.275,1.0,5.0,4.0,user_0169,0.5026,high
2026-05-21,34.7,19.0,11.6,166.5,99.3,24.2,14.9,37.7,17.5,34,4.41,0.261,0.849,8.6,work,0.803,2.0,3.0,3.0,user_0169,0.5641,high
2026-05-22,128.1,82.7,32.9,161.1,40.9,6.1,5.6,29.5,19.6,37,16.32,0.594,0.633,13.6,work,0.453,1.0,4.0,3.0,user_0169,0.9602,critical
2026-05-23,59.7,95.8,32.2,104.7,22.4,7.4,8.0,40.1,7.3,27,11.24,0.464,0.785,15.1,relax,0.596,3.0,4.0,2.0,user_0169,0.8404,critical
2026-05-24,51.7,37.1,19.8,200.9,98.7,6.1,5.8,18.1,15.0,47,15.58,0.282,0.747,8.2,work,0.734,2.0,5.0,4.0,user_0169,0.624,high
2026-05-25,73.4,30.0,15.9,139.9,129.0,7.5,16.8,22.5,14.2,25,19.74,0.383,0.579,11.8,work,0.693,2.0,3.0,3.0,user_0169,0.6254,high
2026-05-26,47.0,54.3,12.5,50.7,132.5,27.7,13.4,28.4,8.9,5,15.1,0.449,0.553,17.6,entertainment,0.383,2.0,2.0,4.0,user_0169,0.4604,moderate
2026-05-27,93.2,35.1,8.6,87.6,53.8,11.5,19.0,33.3,13.5,21,18.2,0.249,0.615,7.0,work,0.508,4.0,3.0,4.0,user_0169,0.5455,high
2026-05-28,103.8,93.5,14.7,175.7,74.0,10.9,10.9,13.8,11.1,12,29.06,0.234,0.687,7.2,work,0.541,3.0,4.0,3.0,user_0169,0.6607,high
2026-05-29,47.2,37.6,9.3,113.6,55.6,16.5,7.6,20.1,9.8,16,22.12,0.538,0.581,5.5,study,0.643,1.0,3.0,4.0,user_0169,0.4987,moderate
2026-05-30,105.0,73.3,32.7,150.1,96.9,29.3,10.2,16.9,15.8,20,6.98,0.445,0.634,3.7,relax,0.46,4.0,4.0,2.0,user_0169,0.8507,critical
2026-05-31,33.7,49.0,25.5,100.9,105.9,20.9,16.4,44.6,23.7,17,22.76,0.615,0.448,4.7,relax,0.343,4.0,4.0,4.0,user_0169,0.5987,high
2026-06-01,77.2,87.8,26.6,128.8,163.9,21.1,16.2,15.5,24.2,21,25.04,0.298,0.766,24.9,study,0.604,3.0,3.0,4.0,user_0169,0.6086,high
2026-06-02,63.5,76.8,0.9,224.3,118.1,25.9,7.2,36.5,17.8,19,28.83,0.676,0.68,18.9,work,0.708,2.0,4.0,4.0,user_0169,0.607,high
2026-06-03,57.3,38.1,5.2,191.0,73.2,24.1,14.2,31.8,8.8,5,3.22,0.301,0.484,16.6,work,0.724,4.0,3.0,3.0,user_0169,0.4479,moderate
2026-06-04,117.3,49.4,14.9,218.9,44.1,22.8,9.6,26.9,5.4,17,27.73,0.231,0.823,24.6,work,0.592,4.0,5.0,4.0,user_0169,0.5889,high
2026-06-05,21.3,46.9,21.1,152.1,117.1,25.1,4.0,25.6,18.2,31,14.56,0.322,0.503,13.6,study,0.751,2.0,3.0,4.0,user_0169,0.5201,high
2026-06-06,32.6,69.5,19.4,116.4,166.6,27.0,19.1,34.3,6.8,21,9.86,0.534,0.549,4.0,study,0.7,1.0,4.0,3.0,user_0169,0.64,high
2026-06-07,37.5,36.1,17.5,92.2,66.7,6.7,0.3,14.5,7.9,12,25.44,0.522,0.777,9.1,entertainment,0.364,2.0,3.0,4.0,user_0169,0.509,high
2026-06-08,104.9,82.4,29.5,117.1,144.4,7.0,9.3,28.1,12.8,35,9.41,0.058,0.767,4.3,study,0.547,2.0,3.0,3.0,user_0169,0.7625,critical
2026-06-09,118.3,26.9,44.8,105.5,138.9,7.3,0.5,13.0,14.8,43,21.48,0.367,0.536,15.4,study,0.563,1.0,5.0,2.0,user_0169,0.9381,critical
2026-06-10,113.5,70.0,17.0,116.8,54.8,21.2,5.3,25.8,6.2,27,12.67,0.495,0.463,16.9,study,0.461,1.0,4.0,2.0,user_0169,0.8898,critical
2026-06-11,104.6,63.7,0.3,115.4,117.3,15.3,4.4,35.3,18.7,32,20.08,0.568,0.661,5.6,study,0.58,3.0,4.0,3.0,user_0169,0.7995,critical
2026-06-12,107.4,23.7,39.3,175.6,152.3,23.0,11.1,38.8,22.3,23,5.27,0.149,0.509,19.1,study,0.658,2.0,3.0,3.0,user_0169,0.6412,high
2026-06-13,104.9,53.8,26.4,67.8,148.4,29.4,5.8,15.2,7.6,40,28.77,0.389,0.756,5.1,study,0.539,2.0,4.0,3.0,user_0169,0.8438,critical
2026-06-14,50.1,31.0,8.7,82.7,124.0,14.3,3.2,42.3,19.2,24,13.43,0.365,0.477,23.2,study,0.697,3.0,5.0,2.0,user_0169,0.6721,high
2026-06-15,107.9,107.7,26.5,138.3,119.9,22.8,11.3,41.2,16.3,38,8.76,0.087,0.407,24.9,entertainment,0.484,3.0,3.0,3.0,user_0169,0.8264,critical
2026-06-16,96.0,80.6,18.2,81.0,141.5,11.7,2.2,29.7,14.3,19,15.71,0.372,0.557,14.3,study,0.533,2.0,4.0,4.0,user_0169,0.641,high
2026-06-17,73.9,61.8,15.7,50.3,61.4,29.4,9.1,38.9,13.5,30,12.4,0.539,0.619,23.5,study,0.425,2.0,3.0,3.0,user_0169,0.7694,critical
2026-06-18,44.9,64.0,21.0,39.4,65.5,29.7,6.0,27.3,23.6,36,19.67,0.564,0.514,7.6,entertainment,0.553,3.0,2.0,3.0,user_0169,0.7508,critical
2026-06-19,105.6,117.1,18.0,105.7,106.5,27.1,19.1,38.3,10.2,14,23.23,0.153,0.418,18.2,entertainment,0.532,2.0,2.0,2.0,user_0169,0.7414,high
2026-06-20,95.2,36.5,13.8,188.8,92.4,27.5,11.0,35.7,14.7,22,13.15,0.441,0.655,11.0,study,0.659,3.0,3.0,3.0,user_0169,0.6597,high
2026-06-21,80.9,103.0,33.0,143.5,66.6,11.5,3.3,39.7,22.5,15,30.56,0.637,0.545,13.3,relax,0.508,3.0,4.0,2.0,user_0169,0.8569,critical
2026-06-22,63.4,96.4,26.2,95.7,76.3,17.2,17.6,42.1,15.5,38,32.11,0.593,0.662,15.1,study,0.481,3.0,5.0,2.0,user_0169,0.9647,critical
2026-06-23,106.8,82.3,47.0,124.3,78.7,28.7,14.7,44.9,19.0,20,7.29,0.343,0.795,5.6,entertainment,0.538,2.0,2.0,2.0,user_0169,0.8258,critical
2026-06-24,96.9,33.2,22.4,115.5,43.0,29.5,5.7,39.3,11.5,53,23.51,0.267,0.585,23.9,study,0.51,1.0,4.0,4.0,user_0169,0.7044,high
2026-06-25,92.8,17.6,29.8,188.4,39.5,8.6,17.2,14.9,14.1,13,10.23,0.109,0.669,10.3,work,0.619,2.0,3.0,3.0,user_0169,0.5336,high
2026-06-26,88.9,36.2,4.4,95.4,87.6,22.6,12.5,38.9,11.0,3,20.87,0.351,0.721,19.1,study,0.586,3.0,3.0,4.0,user_0169,0.4332,moderate
2026-06-27,27.4,42.1,49.8,143.6,107.6,19.3,19.5,35.9,23.9,33,16.58,0.217,0.715,19.5,entertainment,0.322,1.0,5.0,4.0,user_0169,0.6448,high
2026-06-28,35.2,58.7,26.2,85.3,132.5,27.2,18.1,25.7,17.5,14,15.45,0.091,0.516,10.5,study,0.644,4.0,4.0,4.0,user_0169,0.4314,moderate
2026-06-29,126.1,45.7,18.6,185.5,54.7,24.7,14.3,10.7,7.8,26,25.17,0.095,0.411,19.3,study,0.558,1.0,4.0,3.0,user_0169,0.6957,high
2026-06-30,105.2,31.5,32.1,145.0,161.4,25.4,13.2,34.2,12.0,20,20.43,0.347,0.585,11.3,study,0.645,3.0,3.0,4.0,user_0169,0.589,high
2026-07-01,83.5,99.3,2.2,37.4,55.9,13.7,16.4,44.1,14.7,28,10.53,0.135,0.681,16.8,relax,0.665,2.0,4.0,2.0,user_0169,0.7542,critical
2026-05-03,84.0,119.0,9.8,141.0,106.9,9.3,4.8,32.5,12.9,18,16.19,0.325,0.576,24.1,entertainment,0.462,3.0,4.0,4.0,user_0170,0.6501,high
2026-05-04,76.0,80.3,33.3,65.0,80.6,12.3,7.9,10.2,9.2,12,16.83,0.471,0.624,19.5,relax,0.566,3.0,5.0,4.0,user_0170,0.6217,high
2026-05-05,49.2,34.2,39.9,95.7,82.9,20.9,14.4,22.1,15.9,7,26.16,0.224,0.769,16.0,entertainment,0.408,3.0,4.0,3.0,user_0170,0.5397,high
2026-05-06,18.7,59.1,20.8,73.9,69.4,17.8,5.4,19.6,11.1,17,6.97,0.208,0.581,20.1,study,0.592,2.0,3.0,4.0,user_0170,0.4409,moderate
2026-05-07,40.6,40.0,2.1,130.2,70.7,15.8,0.3,40.6,9.0,19,20.42,0.07,0.802,3.8,study,0.708,3.0,2.0,3.0,user_0170,0.4475,moderate
2026-05-08,25.5,100.0,10.7,129.6,88.0,20.0,1.6,21.0,9.1,11,5.36,0.539,0.719,4.5,entertainment,0.385,1.0,3.0,4.0,user_0170,0.5509,high
2026-05-09,91.3,51.4,16.4,145.8,30.8,29.5,6.8,21.1,9.5,32,13.35,0.063,0.706,14.1,relax,0.474,3.0,4.0,4.0,user_0170,0.6182,high
2026-05-10,102.2,61.3,31.9,140.2,71.9,8.3,17.3,12.5,24.0,26,14.11,0.305,0.779,20.9,work,0.521,1.0,3.0,3.0,user_0170,0.741,high
2026-05-11,71.9,105.1,31.1,105.1,38.1,24.1,8.9,37.1,8.8,45,9.18,0.244,0.658,7.6,entertainment,0.592,3.0,5.0,3.0,user_0170,0.8365,critical
2026-05-12,90.5,38.3,32.9,57.4,40.0,6.2,0.1,30.5,10.8,42,9.92,0.659,0.503,3.9,study,0.376,2.0,4.0,1.0,user_0170,1.0,critical
2026-05-13,44.6,45.7,5.4,88.3,60.9,7.1,19.5,23.7,24.8,10,19.88,0.307,0.52,21.4,relax,0.391,4.0,3.0,3.0,user_0170,0.5219,high
2026-05-14,79.2,91.6,5.5,30.6,56.7,19.0,2.3,35.1,7.3,14,19.22,0.135,0.717,21.1,entertainment,0.669,3.0,4.0,3.0,user_0170,0.5811,high
2026-05-15,72.0,40.4,7.7,159.0,111.2,25.4,12.6,33.9,20.3,20,17.53,0.123,0.603,13.8,entertainment,0.308,2.0,3.0,3.0,user_0170,0.5911,high
2026-05-16,138.9,21.6,20.4,72.4,77.5,22.7,9.3,32.9,5.4,14,25.97,0.486,0.636,23.3,study,0.453,3.0,4.0,2.0,user_0170,0.792,critical
2026-05-17,77.3,27.9,9.0,99.4,188.2,20.7,19.1,32.3,8.2,7,6.48,0.257,0.643,12.7,study,0.716,2.0,4.0,3.0,user_0170,0.4861,moderate
2026-05-18,47.3,61.9,31.9,41.4,168.3,13.9,19.3,17.4,15.3,41,23.93,0.416,0.672,8.9,study,0.598,3.0,4.0,3.0,user_0170,0.7782,critical
2026-05-19,51.8,33.8,31.6,37.5,63.0,20.1,19.8,35.8,18.4,31,26.41,0.507,0.763,9.8,relax,0.538,1.0,4.0,3.0,user_0170,0.7245,high
2026-05-20,45.6,16.6,3.9,144.3,120.5,7.5,15.9,32.7,12.6,28,28.34,0.435,0.77,13.5,work,0.8,1.0,3.0,2.0,user_0170,0.642,high
2026-05-21,82.7,16.1,4.8,103.3,119.5,11.8,14.8,35.7,17.7,32,27.44,0.515,0.719,17.0,work,0.683,3.0,3.0,2.0,user_0170,0.7553,critical
2026-05-22,110.7,54.3,44.9,30.7,75.4,7.5,16.2,42.0,5.5,13,10.03,0.321,0.811,18.5,entertainment,0.664,3.0,3.0,4.0,user_0170,0.5903,high
2026-05-23,47.3,59.7,16.2,110.5,23.0,7.4,6.4,38.3,15.6,45,2.46,0.385,0.71,4.1,relax,0.48,2.0,5.0,2.0,user_0170,0.8501,critical
2026-05-24,77.4,41.0,11.7,70.3,133.7,24.2,7.5,37.7,13.2,37,13.73,0.225,0.73,14.4,study,0.611,2.0,3.0,3.0,user_0170,0.6892,high
2026-05-25,59.4,87.3,43.7,164.5,75.5,24.8,0.6,34.8,23.7,8,21.42,0.316,0.471,10.5,study,0.557,2.0,5.0,3.0,user_0170,0.6388,high
2026-05-26,71.7,44.9,22.9,92.7,113.0,12.5,5.0,35.0,19.1,38,15.23,0.278,0.763,7.6,relax,0.404,3.0,2.0,3.0,user_0170,0.7394,high
2026-05-27,106.5,103.6,43.8,141.6,63.7,26.4,10.6,40.3,13.5,48,16.48,0.349,0.651,12.4,study,0.447,2.0,4.0,2.0,user_0170,1.0,critical
2026-05-28,97.1,95.8,1.3,175.8,24.4,11.1,14.5,19.1,8.3,13,31.83,0.534,0.572,16.1,work,0.508,2.0,3.0,2.0,user_0170,0.7749,critical
2026-05-29,52.3,109.6,27.7,74.8,110.2,28.2,16.0,41.7,21.5,17,25.91,0.299,0.822,12.9,relax,0.506,1.0,3.0,4.0,user_0170,0.5907,high
2026-05-30,68.2,57.3,32.8,149.0,123.0,16.6,0.5,15.5,24.1,17,19.04,0.23,0.598,23.2,entertainment,0.368,2.0,4.0,3.0,user_0170,0.6524,high
2026-05-31,50.9,19.6,14.3,163.2,122.3,8.5,14.2,15.0,16.0,32,9.64,0.223,0.553,15.2,relax,0.229,2.0,4.0,3.0,user_0170,0.6691,high
2026-06-01,138.0,66.1,21.5,103.0,103.4,28.4,8.4,20.9,10.5,19,6.56,0.368,0.56,3.1,study,0.478,3.0,5.0,2.0,user_0170,0.8578,critical
2026-06-02,35.4,31.0,14.1,122.1,95.2,14.9,13.8,38.2,5.0,11,11.62,0.535,0.584,8.0,relax,0.27,3.0,4.0,3.0,user_0170,0.5932,high
2026-06-03,60.4,79.7,41.2,36.4,88.2,7.5,19.7,10.5,7.6,43,22.19,0.609,0.546,3.6,entertainment,0.593,3.0,4.0,4.0,user_0170,0.8006,critical
2026-06-04,95.6,67.8,10.1,47.4,16.4,23.6,15.5,19.6,6.6,39,15.2,0.545,0.566,19.2,entertainment,0.731,3.0,5.0,2.0,user_0170,0.91,critical
2026-06-05,58.6,90.1,17.7,84.5,89.5,12.5,6.7,18.3,16.6,9,8.55,0.387,0.684,16.5,study,0.511,2.0,4.0,3.0,user_0170,0.6182,high
2026-06-06,51.2,24.9,32.3,137.3,27.8,29.9,4.3,39.5,10.2,41,17.38,0.614,0.423,24.9,study,0.604,3.0,4.0,3.0,user_0170,0.7848,critical
2026-06-07,40.7,47.5,10.9,73.0,117.1,15.5,0.4,23.2,18.2,43,18.03,0.7,0.596,11.3,study,0.657,3.0,4.0,3.0,user_0170,0.7754,critical
2026-06-08,120.1,126.8,24.3,135.2,69.3,25.0,14.5,12.5,14.0,26,17.61,0.217,0.448,20.8,entertainment,0.57,3.0,5.0,4.0,user_0170,0.7538,critical
2026-06-09,81.2,52.4,23.7,177.9,103.3,6.6,0.2,33.7,17.1,17,2.96,0.497,0.586,4.9,work,0.641,2.0,3.0,3.0,user_0170,0.6577,high
2026-06-10,102.7,111.8,5.9,50.1,24.4,25.5,4.1,34.6,14.7,5,13.22,0.19,0.498,9.8,entertainment,0.747,3.0,5.0,2.0,user_0170,0.6701,high
2026-06-11,36.7,68.1,20.4,89.2,19.5,20.2,16.2,24.1,7.7,16,17.69,0.209,0.747,3.7,relax,0.535,3.0,3.0,3.0,user_0170,0.5535,high
2026-06-12,81.2,77.9,0.3,63.5,21.4,5.9,13.8,25.4,20.1,20,9.26,0.49,0.671,9.0,entertainment,0.652,2.0,4.0,3.0,user_0170,0.68,high
2026-06-13,74.2,22.7,4.2,52.5,120.1,21.1,9.5,38.2,12.6,46,8.56,0.42,0.625,8.7,study,0.63,2.0,5.0,3.0,user_0170,0.7367,high
2026-06-14,76.7,39.8,0.4,60.6,44.1,12.1,7.2,23.6,14.6,7,19.86,0.265,0.452,9.1,study,0.473,2.0,5.0,3.0,user_0170,0.5368,high
2026-06-15,64.1,39.1,8.1,147.6,83.5,6.1,19.3,25.0,5.1,6,16.87,0.3,0.615,10.3,study,0.675,3.0,3.0,3.0,user_0170,0.4764,moderate
2026-06-16,89.9,73.8,19.8,128.0,169.0,20.3,14.0,39.2,7.5,34,18.32,0.295,0.708,16.6,study,0.618,4.0,3.0,3.0,user_0170,0.7532,critical
2026-06-17,61.3,29.2,4.7,127.4,27.3,16.0,9.3,38.1,8.6,18,7.18,0.367,0.697,22.0,relax,0.381,4.0,4.0,4.0,user_0170,0.5274,high
2026-06-18,60.8,91.5,1.0,74.1,81.4,24.7,5.4,22.8,16.9,29,26.57,0.609,0.458,11.0,relax,0.496,2.0,4.0,2.0,user_0170,0.8498,critical
2026-06-19,41.0,77.4,36.4,221.1,31.7,7.2,2.3,11.4,18.1,39,25.18,0.552,0.847,5.0,work,0.62,2.0,4.0,3.0,user_0170,0.8154,critical
2026-06-20,52.3,20.6,24.7,38.8,44.2,11.6,18.1,29.3,24.2,16,7.27,0.295,0.638,19.7,study,0.46,2.0,5.0,3.0,user_0170,0.5821,high
2026-06-21,126.6,53.5,3.3,75.3,168.6,13.9,2.4,20.7,18.1,5,15.52,0.26,0.592,8.5,study,0.571,1.0,3.0,2.0,user_0170,0.6488,high
2026-06-22,95.5,19.0,14.3,184.3,90.6,28.6,11.4,41.3,6.2,16,4.94,0.253,0.818,15.0,work,0.681,2.0,3.0,3.0,user_0170,0.5573,high
2026-06-23,69.1,76.3,6.6,121.1,121.4,9.8,0.2,25.5,18.0,29,8.44,0.161,0.682,18.3,study,0.615,2.0,4.0,4.0,user_0170,0.5835,high
2026-06-24,17.8,32.8,6.5,187.6,128.6,26.8,1.4,15.4,10.0,12,3.91,0.248,0.561,6.7,work,0.847,3.0,5.0,3.0,user_0170,0.4268,moderate
2026-06-25,99.5,51.3,23.6,110.5,111.4,16.3,17.9,35.1,12.1,33,9.48,0.146,0.526,19.9,study,0.56,3.0,4.0,3.0,user_0170,0.7275,high
2026-06-26,79.4,106.7,23.2,113.2,92.6,26.3,9.6,12.6,7.5,18,24.12,0.512,0.627,23.9,entertainment,0.504,3.0,2.0,3.0,user_0170,0.7354,high
2026-06-27,95.8,61.5,30.6,161.7,35.1,18.6,0.1,18.9,12.5,21,19.21,0.237,0.475,19.6,entertainment,0.488,2.0,5.0,3.0,user_0170,0.7137,high
2026-06-28,135.4,44.5,43.0,25.7,119.6,27.8,19.2,43.2,15.1,11,5.52,0.478,0.485,10.3,entertainment,0.605,4.0,4.0,2.0,user_0170,0.8047,critical
2026-06-29,96.5,33.5,17.5,68.7,72.7,28.7,15.1,16.2,17.3,26,26.0,0.309,0.555,17.4,work,0.489,1.0,4.0,3.0,user_0170,0.6969,high
2026-06-30,105.7,24.3,20.8,112.3,60.4,20.7,5.9,25.3,16.9,13,14.9,0.355,0.67,15.8,study,0.534,2.0,4.0,3.0,user_0170,0.6264,high
2026-07-01,48.0,21.7,17.1,63.3,64.3,19.4,19.9,32.5,8.8,6,28.15,0.395,0.626,19.8,work,0.595,2.0,2.0,3.0,user_0170,0.4681,moderate
2026-05-03,15.0,41.9,20.3,49.0,52.2,17.8,9.8,30.7,20.8,11,9.29,0.326,0.456,21.0,relax,0.433,4.0,3.0,3.0,user_0171,0.5028,high
2026-05-04,75.9,105.9,28.4,102.0,31.6,5.9,16.6,44.3,24.5,38,6.67,0.189,0.845,5.1,relax,0.611,3.0,4.0,3.0,user_0171,0.7988,critical
2026-05-05,27.9,71.6,18.8,84.9,40.0,7.1,7.4,24.7,24.2,10,6.65,0.09,0.419,15.5,work,0.514,2.0,4.0,2.0,user_0171,0.5693,high
2026-05-06,113.7,62.8,0.7,68.0,93.0,8.9,19.3,44.0,15.2,38,26.68,0.414,0.77,8.2,work,0.476,1.0,4.0,4.0,user_0171,0.7553,critical
2026-05-07,150.7,32.4,57.8,113.3,77.1,6.7,14.9,26.2,8.9,10,8.55,0.106,0.471,14.5,entertainment,0.558,3.0,5.0,2.0,user_0171,0.7641,critical
2026-05-08,100.9,61.4,5.3,178.4,106.5,15.8,6.2,15.3,7.9,12,3.21,0.198,0.513,17.5,study,0.63,3.0,4.0,3.0,user_0171,0.5835,high
2026-05-09,25.6,48.2,18.0,124.5,99.8,6.5,1.7,18.3,17.5,5,4.79,0.336,0.649,18.9,study,0.71,2.0,4.0,3.0,user_0171,0.4572,moderate
2026-05-10,43.8,35.9,23.2,253.3,84.4,29.2,8.2,35.6,21.4,17,23.53,0.514,0.849,21.0,work,0.766,2.0,4.0,3.0,user_0171,0.5829,high
2026-05-11,27.9,21.4,13.7,204.9,78.2,15.6,15.4,30.6,15.0,29,21.17,0.452,0.81,8.2,work,0.818,3.0,4.0,4.0,user_0171,0.5076,high
2026-05-12,55.7,19.6,15.7,145.9,69.7,25.9,0.3,20.2,23.7,33,7.07,0.298,0.81,4.8,study,0.703,3.0,5.0,4.0,user_0171,0.5675,high
2026-05-13,34.4,23.1,30.9,215.5,48.4,29.5,19.5,38.9,18.2,14,4.34,0.142,0.777,3.7,work,0.749,3.0,3.0,3.0,user_0171,0.4541,moderate
2026-05-14,72.5,23.0,5.5,164.2,93.9,15.2,6.3,28.1,8.0,17,23.5,0.492,0.428,15.2,relax,0.282,2.0,4.0,4.0,user_0171,0.5738,high
2026-05-15,97.4,34.9,11.0,172.7,47.2,11.8,16.6,30.7,10.6,37,8.46,0.34,0.627,22.1,study,0.605,2.0,3.0,3.0,user_0171,0.7358,high
2026-05-16,93.7,68.0,6.6,56.0,162.0,26.3,8.6,38.0,19.1,26,2.66,0.215,0.419,22.8,study,0.564,1.0,4.0,2.0,user_0171,0.7593,critical
2026-05-17,74.0,84.2,15.6,108.4,152.5,13.5,15.1,37.3,17.3,7,15.13,0.556,0.822,8.0,study,0.6,3.0,5.0,3.0,user_0171,0.6543,high
2026-05-18,65.3,84.0,17.2,143.1,170.4,15.1,0.4,17.4,24.6,32,4.97,0.097,0.837,6.4,study,0.653,3.0,4.0,3.0,user_0171,0.6769,high
2026-05-19,94.0,72.6,36.5,164.2,163.0,26.2,17.1,16.2,18.1,37,8.79,0.223,0.721,15.4,study,0.617,1.0,4.0,3.0,user_0171,0.798,critical
2026-05-20,142.7,138.4,49.9,43.0,47.2,22.7,3.9,25.6,17.7,26,12.28,0.449,0.696,12.9,entertainment,0.786,1.0,3.0,3.0,user_0171,0.9076,critical
2026-05-21,130.4,160.1,53.2,38.5,102.5,9.8,13.8,28.2,16.8,40,10.58,0.149,0.834,11.0,entertainment,0.709,2.0,4.0,2.0,user_0171,1.0,critical
2026-05-22,112.9,185.1,22.5,40.3,89.8,26.0,5.3,14.9,23.4,25,6.78,0.221,0.587,18.4,entertainment,0.711,2.0,5.0,3.0,user_0171,0.8575,critical
2026-05-23,68.1,102.6,4.1,105.8,44.9,5.9,11.0,25.1,16.3,38,8.46,0.386,0.533,20.2,relax,0.537,2.0,4.0,3.0,user_0171,0.8026,critical
2026-05-24,47.1,55.4,38.6,64.4,75.2,16.4,11.7,23.8,9.6,6,27.36,0.539,0.767,10.1,study,0.498,1.0,4.0,3.0,user_0171,0.6107,high
2026-05-25,75.7,35.0,2.7,92.7,34.4,11.8,6.1,41.4,11.8,9,22.82,0.169,0.748,19.5,work,0.528,3.0,3.0,3.0,user_0171,0.491,moderate
2026-05-26,80.0,68.6,5.0,79.5,28.1,22.9,0.6,17.3,14.8,32,18.5,0.284,0.815,16.5,relax,0.588,3.0,2.0,3.0,user_0171,0.6878,high
2026-05-27,19.6,66.5,23.8,258.5,40.7,20.9,16.9,20.5,7.8,15,10.75,0.045,0.796,4.0,work,0.731,3.0,5.0,2.0,user_0171,0.5603,high
2026-05-28,23.3,84.7,36.8,72.2,111.5,8.6,7.5,22.0,6.9,12,28.25,0.433,0.825,21.8,study,0.559,3.0,4.0,3.0,user_0171,0.6133,high
2026-05-29,109.0,88.8,5.1,188.0,25.2,18.5,4.9,18.0,15.1,24,23.35,0.413,0.735,22.1,work,0.513,2.0,4.0,3.0,user_0171,0.7674,critical
2026-05-30,91.5,27.8,33.5,137.2,115.7,19.6,19.6,40.8,22.6,15,23.18,0.504,0.724,24.2,study,0.623,2.0,2.0,3.0,user_0171,0.6375,high
2026-05-31,76.9,65.6,0.7,77.2,66.6,23.8,10.4,34.3,20.6,9,28.75,0.708,0.631,17.6,work,0.501,1.0,5.0,4.0,user_0171,0.6007,high
2026-06-01,108.0,77.9,27.6,209.2,91.3,26.4,4.6,12.4,16.2,7,14.22,0.412,0.812,16.9,work,0.585,2.0,3.0,3.0,user_0171,0.6576,high
2026-06-02,133.1,41.6,54.6,76.8,46.7,20.2,19.3,32.0,20.2,43,27.77,0.099,0.599,7.1,entertainment,0.65,1.0,5.0,3.0,user_0171,0.8425,critical
2026-06-03,80.3,43.5,16.3,170.1,83.0,18.7,18.0,12.8,19.7,9,15.49,0.058,0.61,6.4,study,0.644,1.0,3.0,3.0,user_0171,0.4856,moderate
2026-06-04,127.1,83.5,2.8,106.0,57.0,15.8,7.6,10.7,13.8,31,17.2,0.118,0.45,10.7,work,0.433,1.0,3.0,3.0,user_0171,0.76,critical
2026-06-05,112.2,26.2,19.9,223.8,54.9,16.9,9.5,23.2,15.8,37,19.28,0.467,0.657,15.5,work,0.638,2.0,2.0,3.0,user_0171,0.771,critical
2026-06-06,81.1,73.0,34.3,99.1,76.9,7.9,19.4,41.6,16.7,11,21.84,0.292,0.808,11.8,entertainment,0.517,2.0,5.0,4.0,user_0171,0.5826,high
2026-06-07,23.4,29.0,15.6,126.9,24.3,5.7,19.8,14.7,12.0,29,15.4,0.345,0.621,7.6,study,0.69,2.0,4.0,2.0,user_0171,0.6581,high
2026-06-08,62.3,68.4,26.3,84.5,58.8,25.3,3.8,32.6,9.6,7,25.66,0.436,0.616,18.9,work,0.477,4.0,4.0,4.0,user_0171,0.5397,high
2026-06-09,88.7,15.9,13.0,174.6,26.9,9.3,3.5,12.6,18.3,25,2.87,0.254,0.407,19.4,relax,0.368,2.0,3.0,2.0,user_0171,0.7206,high
2026-06-10,37.8,106.0,21.5,63.6,42.2,14.9,9.1,17.1,13.6,32,26.85,0.175,0.8,24.7,relax,0.61,2.0,4.0,4.0,user_0171,0.6196,high
2026-06-11,121.1,110.8,33.8,114.1,23.0,20.7,13.0,22.2,21.9,45,21.41,0.27,0.429,18.2,relax,0.66,2.0,5.0,3.0,user_0171,0.9118,critical
2026-06-12,101.6,55.7,16.5,165.3,133.9,15.8,2.4,34.4,20.2,11,21.44,0.177,0.595,12.6,study,0.633,2.0,3.0,3.0,user_0171,0.5709,high
2026-06-13,58.8,57.3,14.4,62.1,30.3,13.5,8.4,22.4,10.1,19,4.82,0.445,0.63,6.6,relax,0.585,3.0,2.0,3.0,user_0171,0.6146,high
2026-06-14,53.0,66.7,27.0,124.5,82.2,24.8,19.8,15.3,22.7,5,5.39,0.283,0.77,13.1,study,0.585,3.0,4.0,3.0,user_0171,0.5376,high
2026-06-15,98.2,134.6,42.3,138.2,58.4,5.3,3.9,25.1,18.5,25,17.79,0.094,0.589,12.8,entertainment,0.583,2.0,5.0,3.0,user_0171,0.7986,critical
